Review,AMBIENCE#GENERAL,DRINKS#PRICES,DRINKS#QUALITY,DRINKS#STYLE&OPTIONS,FOOD#PRICES,FOOD#QUALITY,FOOD#STYLE&OPTIONS,LOCATION#GENERAL,RESTAURANT#GENERAL,RESTAURANT#MISCELLANEOUS,RESTAURANT#PRICES,SERVICE#GENERAL
"Hôm nay mình cùng bạn ghé quán ăn. Không gian tuy nhỏ nhưng sạch sẽ, nhân viên đón tiếp vui vẻ cởi mở, mọi thứ đối với cảm nhận của mình là ok. Nguyên liệu tươi sạch đúng như quảng cáo. Duy chỉ có khẩu vị hình như là vẫn chưa đến độ ngon ""lưu luyến"", còn thiếu thiếu cái gì đó. Mình chấm 7 điểm. Hy vọng trong thời gian tới sẽ đạt được 10 điểm. Mỗi người 1 khẩu vị đây là ý kiến cá nhân nhưng cũng mong quán ghi nhận để ngày 1 phát triển hơn.Mình vẫn chấm 5* vì mình tin sẽ có sự thay đổi tốt hơn trong tương lai.Chúc quán ngày 1 đông khách",1,0,0,0,0,1,0,0,1,0,0,1
"Hôm qua ăn rồi hôm nay ăn tiếp, có điều đi sớm nên lúc đến quán đông khiếp, suýt thì không có bàn ngồi. Gọi chè sáu thứ, không nhớ cụ thể tên từng loại nhưng đúng là có sáu thứ thật 😂 Mà bị nghiện chè ở đây mất rồi, ngày nào ăn cũng được ý mỗi tội béoooo 😭😭😭",0,0,0,0,0,1,1,0,1,0,0,0
"Hôm qua đi ăn quán này, ngay ngày Halloween nên quán có combo, 99k có thịt bò + hồ lô + thịt heo và 1 con bạch tuộc. Mắc cười cái quán còn có trái bí đỏ cute vầy để trên đĩa combo :)) Quán này nhỏ xíu hà, trong hẻm, ngoài đầu hẻm có cái bảng treo tòn ten cũng nhỏ xíu. Mà, thịt nướng ướp sốt gì kh biết: CỰC NGON. Tới nỗi tụi tui đi ăn phải kêu thêm bánh mì để thấm sốt, nướng bánh mì cho giòn rồi ăn, để ăn cái vị sốt ^_^ Rẻ rề, 2 đứa con gái ăn hết 145k. No cành hông",2,0,0,0,0,1,0,2,0,0,1,0
"Hôm qua thèm quá nên kéo nhau đi ăn. Vừa dẻo vừa ngon, không chê đâu vào đâu được 😍😘",0,0,0,0,0,1,0,0,0,0,0,0
"Hổm rày thấy mọi người share rần rần dừa sáp, nhân dịp đi Trà Vinh đòi mua cho bằng được nè 😍.Lúc đi ăn Bánh canh Bến Có ở Trà Vinh hỏi chú lái taxi chỗ nào bán dừa sáp, thế là chú chỉ ở đây có luôn nè. Thế là hai đứa dắt díu nhau ra hỏi. Giá 1 trái dừa sáp ở tại chỗ này là 180k nha! Sau khi được lựa chọn rồi hướng dẫn cách làm, hôm nay mới bắt đầu làm thử. Lúc bổ đôi đc quả dừa ra thiệt là hấp dẫn! 🤗 Nước dừa đặc quánh, đúng như tên gọi nha cùi dừa nạo ra miếng nào như miếng nấy! Sáp và béo cực kỳ!  😎 😎😎Có 2 cách chế biến nha: 1. Là nạo ra chia đều nước và cái sau đó cho thêm đường, sữa, đá vào là ăn. Cách này gấu nhà mình làm: nghe đâu cũng hết veo :)) 2. Nhà mình còn trái bơ nên mình xay kèm, thêm ít đường, sữa, đá vào. Yupppp!!! Quá xá ngon!!!! 😆😆😆 Nói chung là đáng tiền, nghe đâu còn đẹp da nữa.. Còn gì bằng 😍😍😍",0,0,0,0,3,1,0,0,0,0,0,0
"Hôm trước có ăn gà ác tiềm ở đây, rất ngon, rất xứng đáng đồng tiền bát gạo. Hôm sau quay lại để thử mì vịt tiềm. 75k/phần.Mình thích ăn hơi béo nhưng mì ở đây làm nạc, nhưng sợi mì thì ngon, mỏng mà dai dai kiểu mì người Hoa, ngon. Ở đây phục vụ rất ok, nhanh nhẹn, có trà nóng uống nữa. Nên đến để thưởng thức.",0,0,1,0,3,1,1,0,1,0,0,1
Hôm trước đói là lại lén chạy ra Nguyễn Tri Phương ăn ngay tô bánh canh ghẹ. Phải chăng vì đông khách quá nên ở đây đang cho ít bánh canh và ít ghẹ đi vậy :(,0,0,0,0,0,0,2,0,1,0,0,0
"Hôm trước ghé ngang qua đây ăn. Bước vô cửa thì phục vụ chào chu đáo. Chỗ ngồi rộng rãi, mát và sạch sẽ. Có thể ngồi ở ngoài trời nữa nếu muốn. Thực đơn thì rất bắt mắt và giá cả vừa phải. Một tô mì thì tầm 70.000 đến 120.000 tuỳ cái. Ở đây còn có món nhật khác nữa. Mì đậm đà, gia vị vừa phải. Thịt ngon. Ăn 2 người tầm 250k là ngon lành",1,0,0,0,3,1,1,0,0,0,0,1
"Hôm trước mình đi kím đồ ăn chiều,ngang thấy quán khá đông, mình vào ăn thử món bùn đạu mắm tôm và thấy rất lạ miệng nhân viên khá là thân thiện và nhiệt tình, mình không phải đợi lâu sau khi gọi món quán khá đông, món ăn cũng ngon, ăn vừa miệng, lâu lâu đổi món ăn rất thích nếu có dịp mình sẽ đến nữa ^^",0,0,0,0,0,1,0,0,1,0,0,1
"Hổng biết sao thích chụp này nữa. Mà thấy lên màu tươi quá trời. Chắc ngồi ăn gần đó thấy chụp chơi, mà chị chủ cũng cho nên cũng đỡ ngại. Mì muối ớt ở đây ngon, lát nữa đăng lên cho mọi người coi.",0,0,0,0,0,1,0,0,0,0,0,0
"Hông phải ngẫu nhiên mà mấy món chiên giòn được lòng nhiều người đâu nhen, vì nó bắt vị ngon miệng quá mà. Còn nữa nha, gà giòn của Cow Express được rưới lên 1 lớp sốt chua ngọt đặc biệt, ad bảo đảm ăn là thích mê luôn í ^^!",0,0,0,0,0,1,1,0,0,0,0,0
"Hột vịt lộn ăn cũng không lạ hơn so với những quán khác cho lắm nhưng có cái đồ chấm muối-tiêu-ớt-chanh mình thấy khá thích. Một lần đem ra dĩa 4 trứng ăn bao nhiêu tính tiền bấy nhiêu ăn nữa kêu thêm =]]]. Quán mở trong sân nhà với ngoài vỉa hè nên thoáng, không bị nóng, nhân viên cũng nhanh nhẹn nhưng bữa mình đi thì mặt hơi đơ. Một dĩa 4 trứng đủ cho 2 người khoảng 32k.",1,0,0,0,3,3,1,0,0,0,0,3
"Hột vịt lộn xào me cực kỳ ngon luôn, ăn rất đã.Trứng to, con nhỏ ăn đỡ sợ. Chủ yếu lòng đỏ với mề, béo ngon lắm. Sốt me chua chua ngọt ngọt vừa miệng, ko bị nhạt.Này làm 2-3 trứng luôn cũng được kkk.2 người tầm 300k nha.",0,0,0,0,3,1,1,0,0,0,0,0
"Hqua mình mới đi ăn, ếch ngon chỉ duy nhất phần cháo không nóng lắm.Cháo xay gạo nhuyễn rất ngon nhưng không nóng lắm",0,0,0,0,0,1,2,0,0,0,0,0
Hủ tiếu bò viên ngon nhứt Sài Gòn !!!,0,0,0,0,0,1,0,0,0,0,0,0
"Hủ tiếu chỗ này siêu nhiều thịt, mình thích ăn khô hơn nước, có sốt tỏi ngon ngon. 4 5 miếng lòng tim gan, 3 miếng thịt heo, nhìn chung khá tươi. Nước lèo khá đậm đà, theo mình thì hơi mặn xíu, sợi hủ tiếu dai dai, thịt lòng thì chấm với xì dầu dấm sate. Nước lèo ngon, mà mình thích thanh hơn tí xíu sẽ ok hơn. Phục vụ tốt, sạch sẽ , thấy bàn kế bên kêu xí quách nhìn đã quá, chắc đợt sau sẽ lại kêu món này mới dc :))",1,0,0,0,0,1,1,0,1,0,0,1
Hủ tiếu Đạt Thành 40k 1 tô giá cao thiệt nhưng nhìn tô hủ tiếu toàn thấy đồ ăn là đáng rồi ^^@mono9x,0,0,0,0,3,1,0,0,0,0,0,0
"Hủ tiếu hồ 20k/tô: do mình mới ăn lần đầu nên mình gọi ít bánh phở, chứ bình thường thì nhiều hơn tô này nhen . Nước đậm đà, nhưng mà cay muốn tét mỏ hà . Bạn nào không ăn được ớt nhớ la lên nha, quen thao tác là chị bán sẽ cho ớt zô ah, lúc đó chắc ngồi hít hà giống mình luôn .",0,0,0,0,3,3,0,0,0,0,0,0
"Hủ tiếu nam vang Đạt Thành 40k/tô như này. Có 3 cơ sở: q.10 - q.5 - q.7. Hem nhớ chính xác số và tên đg, ai có nhu cầu ăn thì hỏi bác Gúc gồ ha. Có nước sốt chua chua ngọt ngọt cay cay ăn lạ lắm *chén màu đỏ trog hình* À, hổng có trứng cút  Có tim,gan,tôm,thịt bằm,thịt luộc. Nước soup đậm đà, ăn ngon phết. #food #foodpic #foodporn #foodholic #ximuoieat #lozi #lozisaigon #dinner #instafood #instadaily #instaholic #yummy #delicious #deliciousfood #colorful #saigon #hochiminhcity #vietnam #vietnamfood",0,0,0,0,3,1,0,0,0,0,0,0
"Hủ tiếu nam vang khô , chợ gò vấp (quầy đầu tiên phía chùa) Ngon dã man con ngan chỉ 30k thôi nhé",0,0,0,0,1,1,0,0,0,0,0,0
"Hủ tiếu nam vang ở đây ngon ở chỗ không chỉ về hình thức mà còn về chất lượng, mỗi tô được một con tôm to đùng, được cắt bỏ chỉ cẩn thận, nhiều gan, thịt nạt và thịt băm nhuyễn. nước dùng ngọt, ngon, ăn đậm đà hương vị của món hủ tiếu Nam Vang. Dĩa rau ở đây có giá , salad và tần ô  đc cái quán này ngồi ăn rất mát mẻ , vì kế bên có cái building che nắng , nên hẻm này rất lộng gió",1,0,0,0,0,1,1,0,0,0,0,0
"Hủ tiếu ngon, rất chất lượng, thịt nhiều tôm to và tươi, nước dùng nêm vừa miệng, đậm đà. Quán rộng, mát và sáng sủa.Nhân viên phục vụ khá nhiệt tình. Giá không quá cao so với chất lượng, trung bình 2 bạn ăn khoảng 120k.",1,0,0,0,3,1,1,0,0,0,0,1
"Hủ tiếu ở đây ăn khá ngon, tôm tươi, nước dùng hơi ngọt tí, nói chung là ổn.Quán nhìn khá rộng rãi, thoáng và sạch sẽ. Phục vụ tốt, có chỗ giữ xe.Một tô giá 45k. Trung bình 2 bạn chi khoảng 100k nhé.Credit: @Suong N.",1,0,0,0,3,1,0,0,0,0,0,1
"hủ tiếu ở đây được bưng ra 2 tô, 1 tô hủ tiếu 1 tô thịt dê, cơ mà nếu  mún ăn nước lèo thì nên ăn phần nước bên tô thịt vì tô đó đậm đà hơn",0,0,0,0,0,3,3,0,0,0,0,0
Hủ tiếu thì thuộc dạng bình thường rồi nhưng quán lạ và đặc biệt cái là có thêm mực vào. Khi các bạn đến phục vụ sẽ đem ra và một đĩa muối tiêu xanh. Muối tiêu này chấm với mực và ngon tuyệt. Nước lèo rất đậm đà và thơm. Khi bưng lên lad bóc khói nghi ngúc luôn. Thịt ở đây không phải thịt miếng và là thịt viên. Quán sạch sẽ và thoáng. Nhân viên phục vụ ok lắm! Giá thì to bình thường khoảng 39k còn tô đặc biệt hình như hơn 50k và có thêm tôm.,1,0,0,0,3,1,1,0,0,0,0,1
"Hủ tiếu xào :( nó giống kiểu miến trộn ngoài Bắc nhưng đậm đà hơn và sợi giòn hơn. Tôm tươi và ngọt nhưng thịt thì nhìn trắng hếu hơi mất cảm tình, nhưng nchung hủ tiếu khô và hủ tiêua nước thì mình vẫn thích hủ tiếu khô hơn 💋💋 4,5/#5",0,0,0,0,0,1,3,0,0,0,0,0
"Hủ tiếu, mì dai và thơm. Công nhận là hủ tiếu ở đây ngon và chất lượng. Mình thích hủ tiếu khô ở đây, được trộn với tương đen rất vừa miệng. Rau đi kèm tươi và nhiều loại. Không gian sạch sẽ thoáng mát có máy lạnh. Menu đa dạng nhiều đồ ăn. Giá không phải là quá mắc so với chất lượng. Nói chung trưa nắng nóng vô đây ăn ok. Nhân viên tạm ổn chưa đồng đều, phục vụ người tốt người kém.",1,0,0,0,3,1,1,0,0,0,0,3
"hục vụ sẽ mang cho bạn 1 tô cháo trắng tinh nóng hổi có mấy miếng hành rắc lên kèm với thố ếch cũng nóng không kém thơm ngào ngạt :)) tui nhớ mình xém phỏng vì lanh chanh. Nên các bạn cẩn thận.Phần tui chọn là phần CHÁO ẾCH SINGAPORE CAY .(Người ta sẽ hỏi bạn là ăn cay hay không cay đấy, ai biết ăn cay hay không b vẫn ăn được tuốt, vì nó nhìn chung không cay tí nào đâu, chỉ nhăc các bạn dù biết ăn hay không biết ăn cay là ĐỪNG ăn ớt :)) hoặc lỡ như ăn ớt thì sẽ rất thốn đấy Biểu tượng cảm xúc frown Cay xè mỏ luôn)Cháo thì không quá lỏng cũng không quá đặc nè, nấu rất là vừa luôn. Bạn nào ăn lần đầu không biết kêu nó nhạt là sai rồi nha. Phải ăn chung với phần nước của ếch đấy ( lấy cái muỗng múc miếng nước bên thố ếch qua tô cháo đó :)) ) thì lúc đó tô cháo ngon đậm đà theo khẩu vị mỗi người luôn.Thố ếch ở đây rất nhiều, thịt ếch được làm sạch, nêm nếm vừa miệng. Cảm nhận đầu tiên là thịt ếch mềm, tiếp đến là mùi vị vừa ngọt vừa có ti mằn mặn vừa hơi cay cay với cả mùi thơm lừng hòa quyện luôn Biểu tượng cảm xúc colonthree Ý nhỏ: có kèm bánh mì ăn kèm với sốt",0,0,0,0,0,1,1,0,0,0,0,0
"Hùi đó mình hay ăn ở quán Hải Đăng sát bên cơ:)) từ cái thời ăn trong thau nhôm đầy ắp ngon nhắm :)) nhưng mỗi lần lên mạng lại thấy khá nhiều review  HĐ vệ sinh ko tốt và đều khen Hoàng Văn, nên một ngày đẹp trời mình đả lon ton dừng chân tại HV, chất lượng vị thịt thà chả giò thấy na ná nhau, và rau bên này có tươi ngon nhìu hơn một tẹo :)) nước sâm mía má cũng rẻ 4k 5k j ấy :)) quán HV cũng đông như bên kia..nchug hai bên na ná nhau :))  mà kiểu như qua đây ăn quen đường r nên h ăn ơ HV lun :)) và thích 1 cái là phục vụ cực kì nhanh dù đông cỡ nào :))",0,1,0,0,0,1,0,0,1,0,0,1
"hững ai lần đầu thấy cá tắc kè đều ngạc nhiên vì độ giống của loại cá này so với loài bò sát, nhất là phần đầu và phần thân. Loại cá này có cách chế biến đơn giản là hấp hay nướng. Khi nấu  hạn chế gia vị, món ăn sẽ càng thơm, ngon. Khi thưởng thức món cá này, đừng dùng đũa mà nên dùng tay bốc, có như thế, bạn mới cảm nhận hết cái ngon của món cá được ngư dân xưng tụng là ""gà dưới nước"".",0,0,0,0,0,1,0,0,0,0,0,0
"Hương vị chua chua cay cay ăn ngon bổ dưỡng từ cá, 🎊",0,0,0,0,0,1,0,0,0,0,0,0
"Hương vị Đà Nẵng đây ^^ bánh ở đây màu trắng nhìn hơi đơn điệu nhưng bánh rất thơm và ko bị vữa. Tôm tươi nhé, ăn rất ngọt thịt. Thịt heo vì cho cũng khá nhiều và ăn có vị hơi mặn mặn. Nước lèo ở đây ko cho quá nhiều màu điều nhưng nước rất ngọt xương nhé ^^. Giá cả cũng phải chăng , tầm 100k cho 2 người thôi. Quán sạch sẽ mình thích",1,0,0,0,1,1,3,0,1,0,0,0
"Hương vị đặc biệt, giá cả phải chăng, không gian thoáng mát",1,0,0,0,1,1,0,0,0,0,0,0
"Hương vị khá ngon, nước dùng hơi lạ nhưng đậm đà với chua nhè nhẹ. Bữa mình tới thịt hơi khét, chắc lỡ nướng quá tay. Rau khá tươi. Quán ngoài vỉa hè nên cũng thoáng, bán chủ yếu vào buổi trưa. Nhân viên nhanh nhẹn nhưng quán đông nên nhiều khi order chậm. Giá cũng không cao, 2 người khoảng 110k.",1,0,0,0,3,1,3,0,0,0,0,3
Ít chỗ ngồi lắm 😣Được cái đồ ăn bao ngon 😜Mà rẻ nữa chớ 😍,2,0,0,0,1,1,0,0,0,0,0,0
Ít đồ ăn quá,0,0,0,0,0,0,2,0,0,0,0,0
"ít nhưng no, gà cay lắm luôn",0,0,0,0,0,0,3,0,0,0,0,0
"K biết làm bài The Voice tối nay được nhiêu mà ăn tô 60k mới chịu :))) Có cảm tưởng tư hồi ngỉ việc mình tính toán chi li dễ sợ :))) Nói chứ ăn ngon, nhiều, mặt tiền trung tâm thì giá vậy cũng chấp nhận được. Quan trọng là bụng đói thì măc cũng phải ăn mà haha :))) #food #vietnamfood #night #dinner #yummy #delicious #saigon #hochiminhcity #vietnam #asia",0,0,0,0,3,1,1,1,0,0,0,0
"Kèm bắp cải tím với hành và cà rốt trộn, sốt mayonnaise với ketchup. Có vị ngọt ngọt ko biết là của ketchup hay của rau trộn, ăn thấy cũng hay hay lạ miệng.Xúc xích to hơn xe bán ở đường Đinh Tiên Hoàng tí xíuDo phải chạy xe lâu nên phải nửa tiếng sau mới lấy ra ăn, cho nên chụp hình hơi xấu tí tẹo :#3",0,0,0,0,0,1,1,0,0,0,0,0
Kem cuộn nguyễn cư trinh nè!! Nằm trong hẻm khó thấy nhưng lại rẻ và rất ngon,0,0,0,0,1,1,0,2,0,0,0,0
Kem cuộn vải mix nho đen :3 hết sảy :3 #lozi #muondongbang,0,0,0,0,0,1,0,0,0,0,0,0
"Kem dairy queen khá béo và ngọt, ăn rất ngán. Một ly chắc 2 ng ăn cũng đc. Slogan kem úp ngược nên bao dẻo luôn. Ăn gần hết vẫn chưa chảy. Nhân viên phục vụ nhiệt tình và nhanh chóng. Kem đem ra nhanh chứ ko phải chờ đợi lâu.",0,0,0,0,0,3,1,0,0,0,0,1
"Kem mát ngon, xôi tím dẻo vùi ở dưới, thạch dừa dai, dừa khô giòn. Còn có thêm 1 ly nước dừa nữa",0,0,0,1,0,1,1,0,0,0,0,0
"Kem này mới lạ mà còn ngon nữa❤️ăn hoài không ngén đâu😊1 phần tầm 30k thôi nên cứ ăn bao nhiêu tuỳ thích, trơif nóng mà đi ăn cái này là sảng khoái luôn😘",0,0,0,0,1,1,1,0,0,0,0,0
"Kem ngon béo quánh mịn, xôi dẻo ko phải kiểu kem đá như mấy chổ khác mình ăn. Mọi thứ kết hợp ngon vừa miệng. Nước dừa cũng rất ngon, mình hay mua thêm 1 chai nước dừa đem về uống. Trc h ăn kem dừa chỉ thấy vừa ý ở đây nhất.",0,0,1,0,0,1,1,0,1,0,0,0
"kem ngon, béo mùi thơm đặc trưng của từng mùi mà mình thấy kem dừa vs trà xanh là ngon nhất... giá rẻ nữa 15k 3 viên ngay mặt tiền phạm văn đồng phù hợp cho mấy bạn trẻ ngồi hóng mát",0,0,0,0,1,1,1,1,1,0,0,0
"Kem thạch - dừa khá thơm, béo ngậy, kem ngọt, mịn, mát lạnh cổ họng. THạch trái cây thơm , dai ngon, đầy màu sắc. Một ly ăn vừa đủ. Giá mắc. Nhân viên nhanh lẹ, nhiệt tình. không gian rộng rãi, sạch sẽ.",1,0,0,0,2,1,1,0,0,0,0,1
"Kem úp ngược thần thánh kkkk. Kem ốc quế ở đây đặc, lâu chảy hơn kem mấy chỗ khác, nhưng bị cái ngọt quá, mình ăn nửa cây là bắt đầu ngán. Vị vani khá thơm, bánh ốc quế ở ngoài giòn, phủ socola nhưng ko quá ngọt, noa hơi mặn mặn nên lúc ăn chung với bánh làm bớt ngán hơn 😊😊 giá cả phải chăng, ở đây mình thấy hay coa khuyến mãi nên 2 người tầm 60k là ok ngay. Nhân viên nhiệt tình nên minh khá thích ^^",0,0,0,0,1,3,1,0,1,0,0,1
Kem xôi dừa béo ngậy ai fan của đồ béo thì kem này thì đúng điệu luôn 1 phần 22k ăn xong có ly nước dừa kế bên chất lượng đáng đồng tiền,0,0,0,1,1,1,0,0,0,0,0,0
"Kêu khẩu phần 2 người, quán cực đông luôn, hết người này vào tới người khác ra. Phải công nhận:✨ Nhân viên chạy bàn cực mau lẹ, nhanh chóng.✨Mắm nêm vừa phải.✨câu slogan sinh động cùng cô Khàn.✨ Đồ ăn hơi lâu tí vì phải ngồi chiên đậu, béo giòn, thơm lựng. Ăn 4l chưa bao giờ đc gặp bà chủ 😢Phần ăn cũng rẻ thôi, cỡ dưới 135k cho 2n",1,0,0,0,1,1,1,0,1,0,0,1
